tick_id,day,settlement_id,resident_id,sensory_cue,cue_source_room,memory_key,relationship_before_reload,relationship_after_reload,remembered_object,recalled_after_reload,behavior_change_after_reload,sensory_memory_visible,private_memory_not_dumped
248,14,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.899,0.907,sun lens,True,gaze softens after familiar cue,True,True
250,14,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
252,15,riverbend,Lio,river slap / wet cedar / arrival court,arrival court,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
254,15,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.963,0.966,ink ribbon,True,resident names remembered room cue,True,True
256,15,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.863,0.866,apple wrap,True,resident names remembered room cue,True,True
258,15,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
260,15,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.976,0.979,clean cloth,True,resident names remembered room cue,True,True
261,15,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
262,15,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.872,0.88,market token,True,gaze softens after familiar cue,True,True
264,15,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
265,15,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.915,0.923,sun lens,True,gaze softens after familiar cue,True,True
266,15,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.979,0.98,ink ribbon,True,resident names remembered room cue,True,True
268,15,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.88,0.883,apple wrap,True,resident names remembered room cue,True,True
270,16,roofward,Fay,hinge ticks / thyme paper / warm lane,warm lane,ssrm.v43.sensory_memory.roofward.Fay,0.924,0.927,sun lens,True,resident names remembered room cue,True,True
272,16,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
274,16,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.95,0.953,insulated tongs,True,resident names remembered room cue,True,True
276,16,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.929,0.932,brass hinge,True,resident names remembered room cue,True,True
278,16,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
279,16,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.891,0.899,market token,True,gaze softens after familiar cue,True,True
280,16,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.953,0.956,bell gauge,True,resident names remembered room cue,True,True
281,16,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
282,16,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.938,0.946,sun lens,True,gaze softens after familiar cue,True,True
284,16,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
286,16,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.958,0.961,insulated tongs,True,resident names remembered room cue,True,True
288,17,archive,Toma,page flutter / ink linen / memory desk,memory desk,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
290,17,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.901,0.904,apple wrap,True,resident names remembered room cue,True,True
292,17,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
294,17,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
295,17,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
296,17,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.91,0.918,market token,True,gaze softens after familiar cue,True,True
298,17,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
299,17,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.954,0.962,sun lens,True,gaze softens after familiar cue,True,True
300,17,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
302,17,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.918,0.921,apple wrap,True,resident names remembered room cue,True,True
304,17,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
306,18,signal,Milo,static crickets / lamp oil / mast base,mast base,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
308,18,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
310,18,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.964,0.967,brass hinge,True,resident names remembered room cue,True,True
312,18,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
313,18,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.929,0.937,market token,True,gaze softens after familiar cue,True,True
314,18,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
315,18,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
316,18,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.973,0.98,sun lens,True,gaze softens after familiar cue,True,True
318,18,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
320,18,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
322,18,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
324,19,orchard,Mara,cart creak / apple soil / market plank,market plank,ssrm.v43.sensory_memory.orchard.Mara,0.939,0.942,apple wrap,True,resident names remembered room cue,True,True
326,19,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
328,19,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
329,19,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
330,19,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.948,0.956,market token,True,gaze softens after familiar cue,True,True
332,19,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
333,19,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,gaze softens after familiar cue,True,True
334,19,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
336,19,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.956,0.959,apple wrap,True,resident names remembered room cue,True,True
338,19,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
340,19,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
342,20,repair_ring,Juno,bell hum / hot copper / arrival court,arrival court,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
344,20,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
346,20,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
347,20,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.965,0.973,market token,True,gaze softens after familiar cue,True,True
348,20,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
349,20,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
350,20,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,gaze softens after familiar cue,True,True
352,20,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
354,20,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
356,20,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
358,20,signal,Milo,static crickets / lamp oil / signal perch,signal perch,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,resident names remembered room cue,True,True
359,20,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.979,0.98,market token,True,gaze softens after familiar cue,True,True
360,21,riverbend,Lio,river slap / wet cedar / plank hall,plank hall,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
362,21,archive,Toma,page flutter / ink linen / arrival court,arrival court,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
363,21,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
364,21,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
366,21,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
367,21,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,gaze softens after familiar cue,True,True
368,21,archive,Toma,page flutter / ink linen / stone stacks,stone stacks,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,ink ribbon,True,resident names remembered room cue,True,True
370,21,orchard,Mara,cart creak / apple soil / arrival court,arrival court,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,apple wrap,True,resident names remembered room cue,True,True
372,21,riverbend,Lio,river slap / wet cedar / dry ridge,dry ridge,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,ridge lantern,True,resident names remembered room cue,True,True
374,21,archive,Toma,page flutter / ink linen / spool room,spool room,ssrm.v43.sensory_memory.archive.Toma,0.98,0.98,clean cloth,True,resident names remembered room cue,True,True
376,21,orchard,Mara,cart creak / apple soil / seed lane,seed lane,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
377,21,repair_ring,Juno,bell hum / hot copper / bell alcove,bell alcove,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,gaze softens after familiar cue,True,True
378,22,roofward,Fay,hinge ticks / thyme paper / ledger loft,ledger loft,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
380,22,signal,Milo,static crickets / lamp oil / lantern walk,lantern walk,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,mast rope,True,gaze softens after familiar cue,True,True
381,22,orchard,Mara,cart creak / apple soil / satchel shed,satchel shed,ssrm.v43.sensory_memory.orchard.Mara,0.98,0.98,market token,True,gaze softens after familiar cue,True,True
382,22,repair_ring,Juno,bell hum / hot copper / wire bench,wire bench,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,bell gauge,True,resident names remembered room cue,True,True
383,22,riverbend,Lio,river slap / wet cedar / wet crossing,wet crossing,ssrm.v43.sensory_memory.riverbend.Lio,0.98,0.98,dry shawl,True,gaze softens after familiar cue,True,True
384,22,roofward,Fay,hinge ticks / thyme paper / sun sill,sun sill,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,sun lens,True,gaze softens after familiar cue,True,True
386,22,signal,Milo,static crickets / lamp oil / lens room,lens room,ssrm.v43.sensory_memory.signal.Milo,0.98,0.98,signal lens,True,resident names remembered room cue,True,True
388,22,repair_ring,Juno,bell hum / hot copper / spark lane,spark lane,ssrm.v43.sensory_memory.repair_ring.Juno,0.98,0.98,insulated tongs,True,resident names remembered room cue,True,True
390,22,roofward,Fay,hinge ticks / thyme paper / arrival court,arrival court,ssrm.v43.sensory_memory.roofward.Fay,0.98,0.98,brass hinge,True,resident names remembered room cue,True,True
