tick_id,day,tick,avatar_region,active_route,editor_panel,import_export_panel,branch_compare_panel,simultaneous_task_panel,agent_dialogue_panel,recovery_panel,local_storage_key,replay_key,boundary_note
66,5,6,orchard_fen,roofward_archive,ssrm_v31_route_state_roofward_archive: v9 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-440905,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
67,5,7,central_exchange,archive_signal,ssrm_v31_route_state_archive_signal: v7 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: idle,none,recovery 0.88,ssrm_v31_route_state_archive_signal,v31-397218,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
68,5,8,repair_hall,signal_orchard,ssrm_v31_route_state_signal_orchard: v9 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_signal_orchard,v31-500381,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
69,5,9,riverbend,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v9 valid=True,import accepted,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-513208,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
70,5,10,roofward,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v8 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-496779,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
71,5,11,archive_quarter,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v7 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_riverbend_roofward,v31-579620,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
72,5,12,signal_ridge,roofward_archive,ssrm_v31_route_state_roofward_archive: v10 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-446954,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
73,5,13,orchard_fen,archive_signal,ssrm_v31_route_state_archive_signal: v7 valid=True,export ready,paper lane vs stone kiosk path: branch_a_direct,lead caravan task: active,none,recovery 0.93,ssrm_v31_route_state_archive_signal,v31-396963,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
74,5,14,central_exchange,signal_orchard,ssrm_v31_route_state_signal_orchard: v10 valid=True,import accepted,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-479596,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
75,6,0,repair_hall,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v10 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-519769,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
76,6,1,riverbend,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v9 valid=True,import accepted,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-497513,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
77,6,2,roofward,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v7 valid=True,export ready,river ford vs orchard ridge detour: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-552894,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
78,6,3,archive_quarter,roofward_archive,ssrm_v31_route_state_roofward_archive: v10 valid=True,export ready,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,Fay: I remember you chose glass stair for roofward->archive_quarter. The Glassgarden Guild record shows recovery 0.93.,recovery 0.93,ssrm_v31_route_state_roofward_archive,v31-446056,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
79,6,4,signal_ridge,archive_signal,ssrm_v31_route_state_archive_signal: v8 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-473081,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
80,6,5,orchard_fen,signal_orchard,ssrm_v31_route_state_signal_orchard: v10 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-479468,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
81,6,6,central_exchange,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v10 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.93,ssrm_v31_route_state_orchard_riverbend,v31-547706,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
82,6,7,repair_hall,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v9 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-525567,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
83,6,8,riverbend,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v8 valid=True,export ready,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-454047,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
84,6,9,roofward,roofward_archive,ssrm_v31_route_state_roofward_archive: v11 valid=True,import accepted,glass stair vs cool archive lane: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_roofward_archive,v31-447937,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
85,6,10,archive_quarter,archive_signal,ssrm_v31_route_state_archive_signal: v8 valid=True,export ready,paper lane vs stone kiosk path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_archive_signal,v31-472828,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
86,6,11,signal_ridge,signal_orchard,ssrm_v31_route_state_signal_orchard: v10 valid=True,export ready,dusk road vs river lantern loop: branch_b_detour,lead caravan task: idle,Milo: I remember you chose river lantern loop for signal_ridge->orchard_fen. The Signal Guild record shows recovery 0.94.,recovery 0.94,ssrm_v31_route_state_signal_orchard,v31-479972,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
87,6,12,orchard_fen,orchard_riverbend,ssrm_v31_route_state_orchard_riverbend: v11 valid=True,export ready,fen track vs market plank route: branch_b_detour,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_orchard_riverbend,v31-520125,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
88,6,13,central_exchange,central_repair_ring,ssrm_v31_route_state_central_repair_ring: v9 valid=True,export ready,inner repair yard vs outer bell path: branch_b_detour,lead caravan task: active,none,recovery 0.94,ssrm_v31_route_state_central_repair_ring,v31-497890,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
89,6,14,repair_hall,riverbend_roofward,ssrm_v31_route_state_riverbend_roofward: v9 valid=True,import accepted,river ford vs orchard ridge detour: branch_a_direct,lead caravan task: idle,none,recovery 0.94,ssrm_v31_route_state_riverbend_roofward,v31-427992,"deterministic browser-local editable-state/branch-comparison/multi-route-dialogue scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
