tick_id,day,tick,avatar_zone,active_infrastructure,household_panel,building_panel,tool_panel,skill_panel,failure_panel,ecology_panel,save_restore_key,replay_key,boundary_note
71,4,17,wood bay,river_mill_bridge,West House planks: 22.56,River mill bridge durability 0.72,drawknife condition 0.87,Ari carpentry 0.41,stable,bank_stability 0.65,ssrm_v27_infrastructure_state_seed_20260880,v27-347828,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
72,5,0,roof path,roof_greenhouse_cistern,Roof House water: 42.65,Roof greenhouse cistern durability 0.75,glass tongs condition 0.73,Fay cultivation 0.46,stable,humidity 0.64,ssrm_v27_infrastructure_state_seed_20260880,v27-411721,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
73,5,1,market commons,archive_public_kiosk,Archive House paper: 19.00,Archive public kiosk durability 0.72,binding awl condition 0.82,Nia recordkeeping 0.51,stable,notice_accuracy 0.61,ssrm_v27_infrastructure_state_seed_20260880,v27-396354,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
74,5,2,wood bay,dusk_signal_workshop,Signal House oil: 16.59,Dusk signal workshop durability 0.71,wire crimper condition 0.69,Milo signalcraft 0.53,stable,night_calm 0.69,ssrm_v27_infrastructure_state_seed_20260880,v27-354215,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
75,5,3,warm workshop,river_mill_bridge,West House planks: 22.56,River mill bridge durability 0.71,drawknife condition 0.87,Ari carpentry 0.42,stable,bank_stability 0.65,ssrm_v27_infrastructure_state_seed_20260880,v27-347516,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
76,5,4,archive bench,roof_greenhouse_cistern,Roof House water: 42.78,Roof greenhouse cistern durability 0.74,glass tongs condition 0.73,Fay cultivation 0.47,stable,humidity 0.66,ssrm_v27_infrastructure_state_seed_20260880,v27-412795,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
77,5,5,signal yard,archive_public_kiosk,Archive House paper: 19.15,Archive public kiosk durability 0.70,binding awl condition 0.81,Nia recordkeeping 0.51,stable,notice_accuracy 0.63,ssrm_v27_infrastructure_state_seed_20260880,v27-389597,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
78,5,6,river path,dusk_signal_workshop,Signal House oil: 16.59,Dusk signal workshop durability 0.71,wire crimper condition 0.69,Milo signalcraft 0.54,stable,night_calm 0.69,ssrm_v27_infrastructure_state_seed_20260880,v27-348935,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
79,5,7,roof path,river_mill_bridge,West House planks: 22.56,River mill bridge durability 0.71,drawknife condition 0.87,Ari carpentry 0.42,stable,bank_stability 0.65,ssrm_v27_infrastructure_state_seed_20260880,v27-348484,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
80,5,8,market commons,roof_greenhouse_cistern,Roof House water: 42.89,Roof greenhouse cistern durability 0.73,glass tongs condition 0.72,Fay cultivation 0.48,stable,humidity 0.67,ssrm_v27_infrastructure_state_seed_20260880,v27-406028,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
81,5,9,wood bay,archive_public_kiosk,Archive House paper: 19.15,Archive public kiosk durability 0.70,binding awl condition 0.81,Nia recordkeeping 0.52,stable,notice_accuracy 0.63,ssrm_v27_infrastructure_state_seed_20260880,v27-390132,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
82,5,10,warm workshop,dusk_signal_workshop,Signal House oil: 16.59,Dusk signal workshop durability 0.70,wire crimper condition 0.69,Milo signalcraft 0.54,stable,night_calm 0.70,ssrm_v27_infrastructure_state_seed_20260880,v27-354501,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
83,5,11,archive bench,river_mill_bridge,West House planks: 22.63,River mill bridge durability 0.70,drawknife condition 0.86,Ari carpentry 0.43,stable,bank_stability 0.67,ssrm_v27_infrastructure_state_seed_20260880,v27-352574,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
84,5,12,signal yard,roof_greenhouse_cistern,Roof House water: 42.89,Roof greenhouse cistern durability 0.72,glass tongs condition 0.71,Fay cultivation 0.48,stable,humidity 0.67,ssrm_v27_infrastructure_state_seed_20260880,v27-405668,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
85,5,13,river path,archive_public_kiosk,Archive House paper: 19.32,Archive public kiosk durability 0.68,binding awl condition 0.80,Nia recordkeeping 0.53,stable,notice_accuracy 0.65,ssrm_v27_infrastructure_state_seed_20260880,v27-391177,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
86,5,14,roof path,dusk_signal_workshop,Signal House oil: 16.78,Dusk signal workshop durability 0.69,wire crimper condition 0.68,Milo signalcraft 0.55,stable,night_calm 0.71,ssrm_v27_infrastructure_state_seed_20260880,v27-361439,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
87,5,15,market commons,river_mill_bridge,West House planks: 22.68,River mill bridge durability 0.69,drawknife condition 0.85,Ari carpentry 0.44,stable,bank_stability 0.69,ssrm_v27_infrastructure_state_seed_20260880,v27-353706,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
88,5,16,wood bay,roof_greenhouse_cistern,Roof House water: 42.89,Roof greenhouse cistern durability 0.72,glass tongs condition 0.71,Fay cultivation 0.48,stable,humidity 0.68,ssrm_v27_infrastructure_state_seed_20260880,v27-405975,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
89,5,17,warm workshop,archive_public_kiosk,Archive House paper: 19.32,Archive public kiosk durability 0.68,binding awl condition 0.80,Nia recordkeeping 0.53,stable,notice_accuracy 0.64,ssrm_v27_infrastructure_state_seed_20260880,v27-391265,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
90,6,0,market commons,dusk_signal_workshop,Signal House oil: 16.78,Dusk signal workshop durability 0.68,wire crimper condition 0.79,Milo signalcraft 0.55,stable,night_calm 0.72,ssrm_v27_infrastructure_state_seed_20260880,v27-378804,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
91,6,1,wood bay,river_mill_bridge,West House planks: 22.68,River mill bridge durability 0.68,drawknife condition 0.85,Ari carpentry 0.44,stable,bank_stability 0.69,ssrm_v27_infrastructure_state_seed_20260880,v27-353664,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
92,6,2,warm workshop,roof_greenhouse_cistern,Roof House water: 42.95,Roof greenhouse cistern durability 0.71,glass tongs condition 0.70,Fay cultivation 0.49,stable,humidity 0.69,ssrm_v27_infrastructure_state_seed_20260880,v27-405904,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
93,6,3,archive bench,archive_public_kiosk,Archive House paper: 19.32,Archive public kiosk durability 0.67,binding awl condition 0.79,Nia recordkeeping 0.53,stable,notice_accuracy 0.64,ssrm_v27_infrastructure_state_seed_20260880,v27-390885,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
94,6,4,signal yard,dusk_signal_workshop,Signal House oil: 16.78,Dusk signal workshop durability 0.67,wire crimper condition 0.79,Milo signalcraft 0.55,stable,night_calm 0.72,ssrm_v27_infrastructure_state_seed_20260880,v27-379542,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
95,6,5,river path,river_mill_bridge,West House planks: 22.84,River mill bridge durability 0.67,drawknife condition 0.84,Ari carpentry 0.45,stable,bank_stability 0.70,ssrm_v27_infrastructure_state_seed_20260880,v27-347803,"deterministic browser-local household/workshop economy infrastructure scaffold only; no LLM call, subjective consciousness, real consent, moral patienthood, autonomous natural language, complete 3D engine, or metaphysical frequency claim"
