tick_id,day,tick,route_id,speaker,listener,dialogue_choice_id,choice_label,selected,choice_valid,consequence_kind,public_text,private_workspace_sealed,visible_choice_button
683,49,11,roofward_archive,Nia,Fay,choice:roofward_archive:49:11:Nia,ask to keep direct route,False,False,none,none,True,False
684,49,12,archive_signal,Nia,Milo,choice:archive_signal:49:12:Nia,ask to merge detour,True,True,support_detour,"Nia: I saw the avatar choose stone kiosk path for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
685,49,13,signal_orchard,Ivo,Milo,choice:signal_orchard:49:13:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Milo, can we agree on the recovery branch?",True,True
686,50,0,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:50:0:Ivo,ask to keep direct route,False,False,none,none,True,False
687,50,1,central_repair_ring,Pax,Juno,choice:central_repair_ring:50:1:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
688,50,2,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:50:2:Ari,ask to merge detour,False,False,none,none,True,False
689,50,3,roofward_archive,Nia,Fay,choice:roofward_archive:50:3:Nia,ask to keep direct route,False,False,none,none,True,False
690,50,4,archive_signal,Nia,Milo,choice:archive_signal:50:4:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
691,50,5,signal_orchard,Ivo,Milo,choice:signal_orchard:50:5:Ivo,ask to keep direct route,False,False,none,none,True,False
692,50,6,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:50:6:Ivo,ask to keep direct route,False,False,none,none,True,False
693,50,7,central_repair_ring,Pax,Juno,choice:central_repair_ring:50:7:Pax,ask to keep direct route,False,False,none,none,True,False
694,50,8,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:50:8:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
695,50,9,roofward_archive,Nia,Fay,choice:roofward_archive:50:9:Nia,ask to keep direct route,False,False,none,none,True,False
696,50,10,archive_signal,Nia,Milo,choice:archive_signal:50:10:Nia,ask to keep direct route,False,False,none,none,True,False
697,50,11,signal_orchard,Ivo,Milo,choice:signal_orchard:50:11:Ivo,ask to keep direct route,False,False,none,none,True,False
698,50,12,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:50:12:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose market plank route for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
699,50,13,central_repair_ring,Pax,Juno,choice:central_repair_ring:50:13:Pax,ask to keep direct route,False,False,none,none,True,False
700,51,0,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:51:0:Ari,ask to keep direct route,False,False,none,none,True,False
701,51,1,roofward_archive,Nia,Fay,choice:roofward_archive:51:1:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
702,51,2,archive_signal,Nia,Milo,choice:archive_signal:51:2:Nia,ask to merge detour,False,False,none,none,True,False
703,51,3,signal_orchard,Ivo,Milo,choice:signal_orchard:51:3:Ivo,ask to keep direct route,False,False,none,none,True,False
704,51,4,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:51:4:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
705,51,5,central_repair_ring,Pax,Juno,choice:central_repair_ring:51:5:Pax,ask to keep direct route,False,False,none,none,True,False
706,51,6,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:51:6:Ari,ask to keep direct route,False,False,none,none,True,False
707,51,7,roofward_archive,Nia,Fay,choice:roofward_archive:51:7:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
708,51,8,archive_signal,Nia,Milo,choice:archive_signal:51:8:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
709,51,9,signal_orchard,Ivo,Milo,choice:signal_orchard:51:9:Ivo,ask to keep direct route,False,False,none,none,True,False
710,51,10,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:51:10:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
711,51,11,central_repair_ring,Pax,Juno,choice:central_repair_ring:51:11:Pax,ask to keep direct route,False,False,none,none,True,False
712,51,12,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:51:12:Ari,ask to merge detour,True,True,support_detour,"Ari: I saw the avatar choose orchard ridge detour for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
713,51,13,roofward_archive,Nia,Fay,choice:roofward_archive:51:13:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
714,52,0,archive_signal,Nia,Milo,choice:archive_signal:52:0:Nia,ask to keep direct route,False,False,none,none,True,False
715,52,1,signal_orchard,Ivo,Milo,choice:signal_orchard:52:1:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Milo, can we agree on the recovery branch?",True,True
716,52,2,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:52:2:Ivo,ask to merge detour,False,False,none,none,True,False
717,52,3,central_repair_ring,Pax,Juno,choice:central_repair_ring:52:3:Pax,ask to keep direct route,False,False,none,none,True,False
718,52,4,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:52:4:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
719,52,5,roofward_archive,Nia,Fay,choice:roofward_archive:52:5:Nia,ask to keep direct route,False,False,none,none,True,False
720,52,6,archive_signal,Nia,Milo,choice:archive_signal:52:6:Nia,ask to keep direct route,False,False,none,none,True,False
721,52,7,signal_orchard,Ivo,Milo,choice:signal_orchard:52:7:Ivo,ask to keep direct route,False,False,none,none,True,False
722,52,8,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:52:8:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
723,52,9,central_repair_ring,Pax,Juno,choice:central_repair_ring:52:9:Pax,ask to keep direct route,False,False,none,none,True,False
724,52,10,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:52:10:Ari,ask to keep direct route,False,False,none,none,True,False
725,52,11,roofward_archive,Nia,Fay,choice:roofward_archive:52:11:Nia,ask to keep direct route,False,False,none,none,True,False
726,52,12,archive_signal,Nia,Milo,choice:archive_signal:52:12:Nia,ask to merge detour,True,True,support_detour,"Nia: I saw the avatar choose stone kiosk path for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
727,52,13,signal_orchard,Ivo,Milo,choice:signal_orchard:52:13:Ivo,ask to keep direct route,False,False,none,none,True,False
728,53,0,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:53:0:Ivo,ask to keep direct route,False,False,none,none,True,False
729,53,1,central_repair_ring,Pax,Juno,choice:central_repair_ring:53:1:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
730,53,2,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:53:2:Ari,ask to merge detour,False,False,none,none,True,False
731,53,3,roofward_archive,Nia,Fay,choice:roofward_archive:53:3:Nia,ask to keep direct route,False,False,none,none,True,False
732,53,4,archive_signal,Nia,Milo,choice:archive_signal:53:4:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
733,53,5,signal_orchard,Ivo,Milo,choice:signal_orchard:53:5:Ivo,ask to keep direct route,False,False,none,none,True,False
734,53,6,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:53:6:Ivo,ask to keep direct route,False,False,none,none,True,False
735,53,7,central_repair_ring,Pax,Juno,choice:central_repair_ring:53:7:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
736,53,8,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:53:8:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
737,53,9,roofward_archive,Nia,Fay,choice:roofward_archive:53:9:Nia,ask to keep direct route,False,False,none,none,True,False
738,53,10,archive_signal,Nia,Milo,choice:archive_signal:53:10:Nia,ask to keep direct route,True,False,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
739,53,11,signal_orchard,Ivo,Milo,choice:signal_orchard:53:11:Ivo,ask to keep direct route,False,False,none,none,True,False
740,53,12,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:53:12:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose market plank route for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
741,53,13,central_repair_ring,Pax,Juno,choice:central_repair_ring:53:13:Pax,ask to keep direct route,True,True,support_direct,"Pax: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Juno, can we agree on the recovery branch?",True,True
742,54,0,roofward_archive,Fay,Nia,choice:roofward_archive:54:0:Fay,ask to keep direct route,False,False,none,none,True,False
743,54,1,archive_signal,Milo,Nia,choice:archive_signal:54:1:Milo,ask to merge detour,True,True,support_detour,"Milo: I saw the avatar choose stone kiosk path for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
744,54,2,signal_orchard,Milo,Ivo,choice:signal_orchard:54:2:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
745,54,3,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:54:3:Ari,ask to keep direct route,False,False,none,none,True,False
746,54,4,central_repair_ring,Juno,Pax,choice:central_repair_ring:54:4:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
747,54,5,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:54:5:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
748,54,6,roofward_archive,Fay,Nia,choice:roofward_archive:54:6:Fay,ask to keep direct route,False,False,none,none,True,False
749,54,7,archive_signal,Milo,Nia,choice:archive_signal:54:7:Milo,ask to keep direct route,False,False,none,none,True,False
750,54,8,signal_orchard,Milo,Ivo,choice:signal_orchard:54:8:Milo,ask to merge detour,True,True,support_detour,"Milo: I saw the avatar choose river lantern loop for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
751,54,9,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:54:9:Ari,ask to keep direct route,False,False,none,none,True,False
752,54,10,central_repair_ring,Juno,Pax,choice:central_repair_ring:54:10:Juno,ask to keep direct route,False,False,none,none,True,False
753,54,11,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:54:11:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
754,54,12,roofward_archive,Fay,Nia,choice:roofward_archive:54:12:Fay,ask to keep direct route,False,False,none,none,True,True
755,54,13,archive_signal,Milo,Nia,choice:archive_signal:54:13:Milo,ask to keep direct route,False,False,none,none,True,False
756,55,0,signal_orchard,Milo,Ivo,choice:signal_orchard:55:0:Milo,ask to keep direct route,False,False,none,none,True,False
757,55,1,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:55:1:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
758,55,2,central_repair_ring,Juno,Pax,choice:central_repair_ring:55:2:Juno,ask to merge detour,False,False,none,none,True,False
759,55,3,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:55:3:Fay,ask to keep direct route,False,False,none,none,True,False
760,55,4,roofward_archive,Fay,Nia,choice:roofward_archive:55:4:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
761,55,5,archive_signal,Milo,Nia,choice:archive_signal:55:5:Milo,ask to keep direct route,False,False,none,none,True,False
762,55,6,signal_orchard,Milo,Ivo,choice:signal_orchard:55:6:Milo,ask to keep direct route,False,False,none,none,True,False
763,55,7,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:55:7:Ari,ask to keep direct route,False,False,none,none,True,False
764,55,8,central_repair_ring,Juno,Pax,choice:central_repair_ring:55:8:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
765,55,9,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:55:9:Fay,ask to keep direct route,False,False,none,none,True,False
766,55,10,roofward_archive,Fay,Nia,choice:roofward_archive:55:10:Fay,ask to keep direct route,False,False,none,none,True,False
767,55,11,archive_signal,Milo,Nia,choice:archive_signal:55:11:Milo,ask to keep direct route,False,False,none,none,True,False
768,55,12,signal_orchard,Milo,Ivo,choice:signal_orchard:55:12:Milo,ask to merge detour,True,True,support_detour,"Milo: I saw the avatar choose river lantern loop for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
769,55,13,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:55:13:Ari,ask to keep direct route,False,False,none,none,True,False
770,56,0,central_repair_ring,Juno,Pax,choice:central_repair_ring:56:0:Juno,ask to keep direct route,False,False,none,none,True,False
771,56,1,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:56:1:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
772,56,2,roofward_archive,Fay,Nia,choice:roofward_archive:56:2:Fay,ask to merge detour,True,True,support_detour,"Fay: I saw the avatar choose cool archive lane for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
773,56,3,archive_signal,Milo,Nia,choice:archive_signal:56:3:Milo,ask to keep direct route,False,False,none,none,True,False
774,56,4,signal_orchard,Milo,Ivo,choice:signal_orchard:56:4:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
775,56,5,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:56:5:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
776,56,6,central_repair_ring,Juno,Pax,choice:central_repair_ring:56:6:Juno,ask to keep direct route,False,False,none,none,True,False
777,56,7,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:56:7:Fay,ask to keep direct route,False,False,none,none,True,False
778,56,8,roofward_archive,Fay,Nia,choice:roofward_archive:56:8:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
779,56,9,archive_signal,Milo,Nia,choice:archive_signal:56:9:Milo,ask to keep direct route,False,False,none,none,True,False
780,56,10,signal_orchard,Milo,Ivo,choice:signal_orchard:56:10:Milo,ask to keep direct route,False,False,none,none,True,False
781,56,11,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:56:11:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
782,56,12,central_repair_ring,Juno,Pax,choice:central_repair_ring:56:12:Juno,ask to merge detour,True,True,support_detour,"Juno: I saw the avatar choose outer bell path for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
783,56,13,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:56:13:Fay,ask to keep direct route,False,False,none,none,True,False
784,57,0,roofward_archive,Fay,Nia,choice:roofward_archive:57:0:Fay,ask to keep direct route,False,False,none,none,True,False
785,57,1,archive_signal,Milo,Nia,choice:archive_signal:57:1:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
786,57,2,signal_orchard,Milo,Ivo,choice:signal_orchard:57:2:Milo,ask to merge detour,False,False,none,none,True,False
787,57,3,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:57:3:Ari,ask to keep direct route,False,False,none,none,True,False
788,57,4,central_repair_ring,Juno,Pax,choice:central_repair_ring:57:4:Juno,ask to merge detour,True,True,support_detour,"Juno: I saw the avatar choose outer bell path for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
789,57,5,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:57:5:Fay,ask to keep direct route,False,False,none,none,True,False
790,57,6,roofward_archive,Fay,Nia,choice:roofward_archive:57:6:Fay,ask to keep direct route,False,False,none,none,True,False
791,57,7,archive_signal,Milo,Nia,choice:archive_signal:57:7:Milo,ask to keep direct route,False,False,none,none,True,False
792,57,8,signal_orchard,Milo,Ivo,choice:signal_orchard:57:8:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
793,57,9,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:57:9:Ari,ask to keep direct route,False,False,none,none,True,False
794,57,10,central_repair_ring,Juno,Pax,choice:central_repair_ring:57:10:Juno,ask to keep direct route,False,False,none,none,True,False
795,57,11,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:57:11:Fay,ask to keep direct route,False,False,none,none,True,False
796,57,12,roofward_archive,Fay,Nia,choice:roofward_archive:57:12:Fay,ask to merge detour,True,True,support_detour,"Fay: I saw the avatar choose cool archive lane for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
797,57,13,archive_signal,Milo,Nia,choice:archive_signal:57:13:Milo,ask to keep direct route,False,False,none,none,True,False
798,58,0,signal_orchard,Milo,Ivo,choice:signal_orchard:58:0:Milo,ask to keep direct route,False,False,none,none,True,False
799,58,1,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:58:1:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose fen track for orchard_fen->riverbend. Ivo, can we agree on the recovery branch?",True,True
800,58,2,central_repair_ring,Juno,Pax,choice:central_repair_ring:58:2:Juno,ask to merge detour,True,True,support_detour,"Juno: I saw the avatar choose outer bell path for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
801,58,3,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:58:3:Fay,ask to keep direct route,False,False,none,none,True,False
802,58,4,roofward_archive,Fay,Nia,choice:roofward_archive:58:4:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
803,58,5,archive_signal,Milo,Nia,choice:archive_signal:58:5:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
804,58,6,signal_orchard,Milo,Ivo,choice:signal_orchard:58:6:Milo,ask to keep direct route,False,False,none,none,True,False
805,58,7,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:58:7:Ari,ask to keep direct route,False,False,none,none,True,False
806,58,8,central_repair_ring,Juno,Pax,choice:central_repair_ring:58:8:Juno,ask to keep direct route,True,True,support_direct,"Juno: I saw the avatar choose inner repair yard for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
807,58,9,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:58:9:Fay,ask to keep direct route,False,False,none,none,True,False
808,58,10,roofward_archive,Fay,Nia,choice:roofward_archive:58:10:Fay,ask to keep direct route,False,False,none,none,True,False
809,58,11,archive_signal,Milo,Nia,choice:archive_signal:58:11:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Nia, can we agree on the recovery branch?",True,True
810,58,12,signal_orchard,Milo,Ivo,choice:signal_orchard:58:12:Milo,ask to merge detour,True,True,support_detour,"Milo: I saw the avatar choose river lantern loop for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
811,58,13,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:58:13:Ari,ask to keep direct route,False,False,none,none,True,False
812,59,0,central_repair_ring,Juno,Pax,choice:central_repair_ring:59:0:Juno,ask to keep direct route,False,False,none,none,True,False
813,59,1,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:59:1:Fay,ask to keep direct route,True,True,support_direct,"Fay: I saw the avatar choose river ford for riverbend->roofward. Ari, can we agree on the recovery branch?",True,True
814,59,2,roofward_archive,Fay,Nia,choice:roofward_archive:59:2:Fay,ask to merge detour,False,False,none,none,True,False
815,59,3,archive_signal,Milo,Nia,choice:archive_signal:59:3:Milo,ask to keep direct route,False,False,none,none,True,False
816,59,4,signal_orchard,Milo,Ivo,choice:signal_orchard:59:4:Milo,ask to keep direct route,True,True,support_direct,"Milo: I saw the avatar choose dusk road for signal_ridge->orchard_fen. Ivo, can we agree on the recovery branch?",True,True
817,59,5,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:59:5:Ari,ask to keep direct route,False,False,none,none,True,False
818,59,6,central_repair_ring,Juno,Pax,choice:central_repair_ring:59:6:Juno,ask to keep direct route,False,False,none,none,True,False
819,59,7,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:59:7:Fay,ask to keep direct route,False,False,none,none,True,False
820,59,8,roofward_archive,Fay,Nia,choice:roofward_archive:59:8:Fay,ask to keep direct route,True,False,support_direct,"Fay: I saw the avatar choose glass stair for roofward->archive_quarter. Nia, can we agree on the recovery branch?",True,True
821,59,9,archive_signal,Milo,Nia,choice:archive_signal:59:9:Milo,ask to keep direct route,False,False,none,none,True,False
822,59,10,signal_orchard,Milo,Ivo,choice:signal_orchard:59:10:Milo,ask to keep direct route,False,False,none,none,True,False
823,59,11,orchard_riverbend,Ari,Ivo,choice:orchard_riverbend:59:11:Ari,ask to keep direct route,False,False,none,none,True,False
824,59,12,central_repair_ring,Juno,Pax,choice:central_repair_ring:59:12:Juno,ask to merge detour,True,True,support_detour,"Juno: I saw the avatar choose outer bell path for central_exchange->repair_hall. Pax, can we agree on the recovery branch?",True,True
825,59,13,riverbend_roofward,Fay,Ari,choice:riverbend_roofward:59:13:Fay,ask to keep direct route,False,False,none,none,True,False
826,60,0,archive_signal,Nia,Milo,choice:archive_signal:60:0:Nia,ask to keep direct route,False,False,none,none,True,False
827,60,1,signal_orchard,Ivo,Milo,choice:signal_orchard:60:1:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose river lantern loop for signal_ridge->orchard_fen. Milo, can we agree on the recovery branch?",True,True
828,60,2,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:60:2:Ivo,ask to keep direct route,False,False,none,none,True,False
829,60,3,central_repair_ring,Pax,Juno,choice:central_repair_ring:60:3:Pax,ask to keep direct route,False,False,none,none,True,False
830,60,4,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:60:4:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
831,60,5,roofward_archive,Nia,Fay,choice:roofward_archive:60:5:Nia,ask to keep direct route,False,False,none,none,True,False
832,60,6,archive_signal,Nia,Milo,choice:archive_signal:60:6:Nia,ask to keep direct route,False,False,none,none,True,False
833,60,7,signal_orchard,Ivo,Milo,choice:signal_orchard:60:7:Ivo,ask to keep direct route,False,False,none,none,True,False
834,60,8,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:60:8:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose market plank route for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
835,60,9,central_repair_ring,Pax,Juno,choice:central_repair_ring:60:9:Pax,ask to keep direct route,False,False,none,none,True,False
836,60,10,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:60:10:Ari,ask to keep direct route,False,False,none,none,True,False
837,60,11,roofward_archive,Nia,Fay,choice:roofward_archive:60:11:Nia,ask to keep direct route,False,False,none,none,True,False
838,60,12,archive_signal,Nia,Milo,choice:archive_signal:60:12:Nia,ask to merge detour,True,True,support_detour,"Nia: I saw the avatar choose stone kiosk path for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
839,60,13,signal_orchard,Ivo,Milo,choice:signal_orchard:60:13:Ivo,ask to keep direct route,False,False,none,none,True,False
840,61,0,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:61:0:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
841,61,1,central_repair_ring,Pax,Juno,choice:central_repair_ring:61:1:Pax,ask to keep direct route,False,False,none,none,True,True
842,61,2,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:61:2:Ari,ask to merge detour,False,False,none,none,True,False
843,61,3,roofward_archive,Nia,Fay,choice:roofward_archive:61:3:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
844,61,4,archive_signal,Nia,Milo,choice:archive_signal:61:4:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose paper lane for archive_quarter->signal_ridge. Milo, can we agree on the recovery branch?",True,True
845,61,5,signal_orchard,Ivo,Milo,choice:signal_orchard:61:5:Ivo,ask to keep direct route,False,False,none,none,True,False
846,61,6,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:61:6:Ivo,ask to keep direct route,True,True,support_direct,"Ivo: I saw the avatar choose fen track for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
847,61,7,central_repair_ring,Pax,Juno,choice:central_repair_ring:61:7:Pax,ask to keep direct route,False,False,none,none,True,False
848,61,8,riverbend_roofward,Ari,Fay,choice:riverbend_roofward:61:8:Ari,ask to keep direct route,True,True,support_direct,"Ari: I saw the avatar choose river ford for riverbend->roofward. Fay, can we agree on the recovery branch?",True,True
849,61,9,roofward_archive,Nia,Fay,choice:roofward_archive:61:9:Nia,ask to keep direct route,True,True,support_direct,"Nia: I saw the avatar choose glass stair for roofward->archive_quarter. Fay, can we agree on the recovery branch?",True,True
850,61,10,archive_signal,Nia,Milo,choice:archive_signal:61:10:Nia,ask to keep direct route,False,False,none,none,True,False
851,61,11,signal_orchard,Ivo,Milo,choice:signal_orchard:61:11:Ivo,ask to keep direct route,False,False,none,none,True,False
852,61,12,orchard_riverbend,Ivo,Ari,choice:orchard_riverbend:61:12:Ivo,ask to merge detour,True,True,support_detour,"Ivo: I saw the avatar choose market plank route for orchard_fen->riverbend. Ari, can we agree on the recovery branch?",True,True
853,61,13,central_repair_ring,Pax,Juno,choice:central_repair_ring:61:13:Pax,ask to keep direct route,False,False,none,none,True,False
