tick_id,route_id,replay_event,event_payload_hash,replay_exportable,dom_selector,expected_state_after,observed_state_after,deterministic_order
90,roofward_archive,animation_play,v34-712781,True,#anim-roofward_archive-play,playing,playing,192
90,roofward_archive,visible_body_reaction,v34-152814,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,193
90,roofward_archive,delayed_followup_dialogue,v34-462453,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,194
91,archive_signal,export_snapshot,v34-096635,True,#snapshot-export-box,snapshot:archive_signal:d8:t7,snapshot:archive_signal:d8:t7,195
92,signal_orchard,merge_detour,v34-949406,True,#merge-signal_orchard,river lantern loop,river lantern loop,196
92,signal_orchard,visible_body_reaction,v34-065804,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,197
92,signal_orchard,delayed_followup_dialogue,v34-502082,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,198
93,orchard_riverbend,animation_pause,v34-728277,True,#anim-orchard_riverbend-pause,paused,paused,199
93,orchard_riverbend,visible_body_reaction,v34-320145,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",200
93,orchard_riverbend,delayed_followup_dialogue,v34-150485,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,201
94,central_repair_ring,paste_import_snapshot,v34-453729,True,#snapshot-paste-box,imported:central_repair_ring:d8:t10,imported:central_repair_ring:d8:t10,202
95,riverbend_roofward,delayed_followup_dialogue,v34-285101,True,#followup-riverbend_roofward,I will not cross the wet plank while my hands are numb.,I will not cross the wet plank while my hands are numb.,203
96,roofward_archive,animation_play,v34-713579,True,#anim-roofward_archive-play,playing,playing,204
96,roofward_archive,visible_body_reaction,v34-153612,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,205
96,roofward_archive,delayed_followup_dialogue,v34-463251,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,206
97,archive_signal,paste_import_snapshot,v34-220369,True,#snapshot-paste-box,imported:archive_signal:d9:t1,imported:archive_signal:d9:t1,207
98,signal_orchard,merge_detour,v34-950398,True,#merge-signal_orchard,river lantern loop,river lantern loop,208
98,signal_orchard,visible_body_reaction,v34-066602,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,209
98,signal_orchard,delayed_followup_dialogue,v34-502880,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,210
99,orchard_riverbend,animation_pause,v34-729075,True,#anim-orchard_riverbend-pause,paused,paused,211
99,orchard_riverbend,visible_body_reaction,v34-320943,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",212
99,orchard_riverbend,delayed_followup_dialogue,v34-151283,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,213
100,central_repair_ring,export_snapshot,v34-326141,True,#snapshot-export-box,snapshot:central_repair_ring:d9:t4,snapshot:central_repair_ring:d9:t4,214
101,riverbend_roofward,rollback_direct,v34-043916,True,#rollback-riverbend_roofward,low plank crossing,low plank crossing,215
101,riverbend_roofward,visible_body_reaction,v34-191261,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",216
102,roofward_archive,animation_play,v34-722804,True,#anim-roofward_archive-play,playing,playing,217
102,roofward_archive,visible_body_reaction,v34-165116,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,218
102,roofward_archive,delayed_followup_dialogue,v34-476171,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,219
103,archive_signal,export_snapshot,v34-108878,True,#snapshot-export-box,snapshot:archive_signal:d9:t7,snapshot:archive_signal:d9:t7,220
104,signal_orchard,merge_detour,v34-961066,True,#merge-signal_orchard,river lantern loop,river lantern loop,221
104,signal_orchard,visible_body_reaction,v34-077652,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,222
104,signal_orchard,delayed_followup_dialogue,v34-515957,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,223
105,orchard_riverbend,animation_pause,v34-738387,True,#anim-orchard_riverbend-pause,paused,paused,224
105,orchard_riverbend,visible_body_reaction,v34-333225,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",225
105,orchard_riverbend,delayed_followup_dialogue,v34-162750,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,226
106,central_repair_ring,paste_import_snapshot,v34-467728,True,#snapshot-paste-box,imported:central_repair_ring:d9:t10,imported:central_repair_ring:d9:t10,227
107,riverbend_roofward,delayed_followup_dialogue,v34-437761,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,228
108,roofward_archive,animation_play,v34-723608,True,#anim-roofward_archive-play,playing,playing,229
108,roofward_archive,visible_body_reaction,v34-165920,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,230
108,roofward_archive,delayed_followup_dialogue,v34-476975,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,231
109,archive_signal,paste_import_snapshot,v34-241551,True,#snapshot-paste-box,imported:archive_signal:d10:t1,imported:archive_signal:d10:t1,232
110,signal_orchard,merge_detour,v34-960858,True,#merge-signal_orchard,river lantern loop,river lantern loop,233
110,signal_orchard,visible_body_reaction,v34-077249,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,234
110,signal_orchard,delayed_followup_dialogue,v34-515554,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,235
111,orchard_riverbend,animation_pause,v34-737984,True,#anim-orchard_riverbend-pause,paused,paused,236
111,orchard_riverbend,visible_body_reaction,v34-332822,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",237
111,orchard_riverbend,delayed_followup_dialogue,v34-162347,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,238
112,central_repair_ring,export_snapshot,v34-335223,True,#snapshot-export-box,snapshot:central_repair_ring:d10:t4,snapshot:central_repair_ring:d10:t4,239
113,riverbend_roofward,rollback_direct,v34-044516,True,#rollback-riverbend_roofward,low plank crossing,low plank crossing,240
113,riverbend_roofward,visible_body_reaction,v34-191662,True,#body-reaction-riverbend_roofward,"Ari shakes water from sleeves, then leans closer","Ari shakes water from sleeves, then leans closer",241
114,roofward_archive,animation_play,v34-723205,True,#anim-roofward_archive-play,playing,playing,242
114,roofward_archive,visible_body_reaction,v34-165517,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,243
114,roofward_archive,delayed_followup_dialogue,v34-476572,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,244
115,archive_signal,export_snapshot,v34-117563,True,#snapshot-export-box,snapshot:archive_signal:d10:t7,snapshot:archive_signal:d10:t7,245
116,signal_orchard,merge_detour,v34-961857,True,#merge-signal_orchard,river lantern loop,river lantern loop,246
116,signal_orchard,visible_body_reaction,v34-078053,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,247
116,signal_orchard,delayed_followup_dialogue,v34-516358,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,248
117,orchard_riverbend,animation_pause,v34-738788,True,#anim-orchard_riverbend-pause,paused,paused,249
117,orchard_riverbend,visible_body_reaction,v34-333626,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",250
117,orchard_riverbend,delayed_followup_dialogue,v34-163151,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,251
118,central_repair_ring,paste_import_snapshot,v34-477095,True,#snapshot-paste-box,imported:central_repair_ring:d10:t10,imported:central_repair_ring:d10:t10,252
119,riverbend_roofward,delayed_followup_dialogue,v34-438162,True,#followup-riverbend_roofward,I noticed you chose the dry ridge. I can keep carrying the kit.,I noticed you chose the dry ridge. I can keep carrying the kit.,253
120,roofward_archive,animation_play,v34-722802,True,#anim-roofward_archive-play,playing,playing,254
120,roofward_archive,visible_body_reaction,v34-165114,True,#body-reaction-roofward_archive,Fay lowers her shoulders and uncurls her fingers,Fay lowers her shoulders and uncurls her fingers,255
120,roofward_archive,delayed_followup_dialogue,v34-476169,True,#followup-roofward_archive,The warm lane helped. I remember you waited instead of rushing me.,The warm lane helped. I remember you waited instead of rushing me.,256
121,archive_signal,paste_import_snapshot,v34-240949,True,#snapshot-paste-box,imported:archive_signal:d11:t1,imported:archive_signal:d11:t1,257
122,signal_orchard,merge_detour,v34-961649,True,#merge-signal_orchard,river lantern loop,river lantern loop,258
122,signal_orchard,visible_body_reaction,v34-077650,True,#body-reaction-signal_orchard,Milo lifts the lantern and scans the path twice,Milo lifts the lantern and scans the path twice,259
122,signal_orchard,delayed_followup_dialogue,v34-515955,True,#followup-signal_orchard,The loop gave us light. I trust that more than the short road tonight.,The loop gave us light. I trust that more than the short road tonight.,260
123,orchard_riverbend,animation_pause,v34-738385,True,#anim-orchard_riverbend-pause,paused,paused,261
123,orchard_riverbend,visible_body_reaction,v34-333223,True,#body-reaction-orchard_riverbend,"Ivo pats the satchel, then moves nearer to the dry planks","Ivo pats the satchel, then moves nearer to the dry planks",262
123,orchard_riverbend,delayed_followup_dialogue,v34-162748,True,#followup-orchard_riverbend,The seeds stayed dry. I will remember that route.,The seeds stayed dry. I will remember that route.,263
124,central_repair_ring,export_snapshot,v34-335832,True,#snapshot-export-box,snapshot:central_repair_ring:d11:t4,snapshot:central_repair_ring:d11:t4,264
125,riverbend_roofward,rollback_direct,v34-045116,True,#rollback-riverbend_roofward,low plank crossing,low plank crossing,265
