tick_id,day,settlement_id,resident_id,task_id,task_type,priority,need_pressure,queue_before,dependencies_met,selected_action,task_started,task_completed,queue_after,blocked_reason,visible_queue_marker
226,15,repair_ring,Pax,task:repair_ring:Pax:15:2,resource_fetch,5,0.56,4,True,dispatch_task,True,True,2,none,True
227,15,riverbend,Ari,task:riverbend:Ari:15:3,care_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
228,15,roofward,Sera,task:roofward:Sera:15:4,hazard_patrol,3,0.9795,8,True,dispatch_task,True,False,7,none,True
229,15,archive,Nia,task:archive:Nia:15:5,resource_fetch,3,0.7841,6,True,dispatch_task,True,True,4,none,True
230,15,signal,Ren,task:signal:Ren:15:6,repair_project,4,0.57715,4,True,dispatch_task,True,True,2,none,True
231,15,orchard,Ivo,task:orchard:Ivo:15:7,care_check,5,0.4486,2,True,dispatch_task,True,True,0,none,True
232,15,repair_ring,Pax,task:repair_ring:Pax:15:8,hazard_patrol,1,0.56,4,True,dispatch_task,True,True,3,none,True
233,15,riverbend,Ari,task:riverbend:Ari:15:9,repair_project,2,1.0,10,True,dispatch_task,True,True,8,none,True
234,15,roofward,Sera,task:roofward:Sera:15:10,care_check,4,0.9788,8,True,dispatch_task,True,False,7,none,True
235,15,archive,Nia,task:archive:Nia:15:11,hazard_patrol,4,0.7841,6,True,dispatch_task,True,True,4,none,True
236,15,signal,Ren,task:signal:Ren:15:12,resource_fetch,5,0.66715,5,True,dispatch_task,True,True,3,none,True
237,15,orchard,Ivo,task:orchard:Ivo:15:13,repair_project,1,0.3502,1,True,dispatch_task,True,True,0,none,True
238,15,repair_ring,Pax,task:repair_ring:Pax:15:14,care_check,2,0.65,5,True,dispatch_task,True,True,3,none,True
239,15,riverbend,Ari,task:riverbend:Ari:15:15,resource_fetch,3,1.0,10,True,dispatch_task,True,True,8,none,True
240,16,roofward,Fay,task:roofward:Fay:16:0,craft_project,4,1.0,9,True,dispatch_task,True,False,8,none,True
241,16,archive,Toma,task:archive:Toma:16:1,dialect_teach,1,0.86535,7,True,dispatch_task,True,True,5,none,True
242,16,signal,Milo,task:signal:Milo:16:2,rest_window,2,0.9949,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
243,16,orchard,Mara,task:orchard:Mara:16:3,relationship_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
244,16,repair_ring,Juno,task:repair_ring:Juno:16:4,craft_project,4,0.88285,7,True,dispatch_task,True,True,5,none,True
245,16,riverbend,Lio,task:riverbend:Lio:16:5,rest_window,4,0.97215,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
246,16,roofward,Fay,task:roofward:Fay:16:6,relationship_check,5,1.0,9,True,dispatch_task,True,False,8,none,True
247,16,archive,Toma,task:archive:Toma:16:7,craft_project,2,0.95535,8,True,dispatch_task,True,True,6,none,True
248,16,signal,Milo,task:signal:Milo:16:8,dialect_teach,3,0.9949,8,True,dispatch_task,True,True,6,none,True
249,16,orchard,Mara,task:orchard:Mara:16:9,rest_window,4,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
250,16,repair_ring,Juno,task:repair_ring:Juno:16:10,relationship_check,5,0.97215,8,True,dispatch_task,True,True,6,none,True
251,16,riverbend,Lio,task:riverbend:Lio:16:11,dialect_teach,5,0.97215,8,True,dispatch_task,True,True,6,none,True
252,16,roofward,Fay,task:roofward:Fay:16:12,rest_window,1,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
253,16,archive,Toma,task:archive:Toma:16:13,relationship_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
254,16,signal,Milo,task:signal:Milo:16:14,craft_project,4,0.8965,7,True,dispatch_task,True,True,5,none,True
255,16,orchard,Mara,task:orchard:Mara:16:15,dialect_teach,5,1.0,9,True,dispatch_task,True,True,7,none,True
256,17,repair_ring,Pax,task:repair_ring:Pax:17:0,resource_fetch,5,0.56,4,True,dispatch_task,True,True,2,none,True
257,17,riverbend,Ari,task:riverbend:Ari:17:1,care_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
258,17,roofward,Sera,task:roofward:Sera:17:2,hazard_patrol,3,1.0,10,True,dispatch_task,True,False,9,none,True
259,17,archive,Nia,task:archive:Nia:17:3,resource_fetch,3,0.6941,5,True,dispatch_task,True,True,3,none,True
260,17,signal,Ren,task:signal:Ren:17:4,repair_project,4,0.66925,5,True,dispatch_task,True,True,3,none,True
261,17,orchard,Ivo,task:orchard:Ivo:17:5,care_check,5,0.5302,3,True,dispatch_task,True,True,2,none,True
262,17,repair_ring,Pax,task:repair_ring:Pax:17:6,hazard_patrol,1,0.4721,3,True,dispatch_task,True,True,1,none,True
263,17,riverbend,Ari,task:riverbend:Ari:17:7,repair_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
264,17,roofward,Sera,task:roofward:Sera:17:8,care_check,4,1.0,10,True,dispatch_task,True,False,9,none,True
265,17,archive,Nia,task:archive:Nia:17:9,hazard_patrol,4,0.6041,4,True,dispatch_task,True,True,2,none,True
266,17,signal,Ren,task:signal:Ren:17:10,resource_fetch,5,0.6738,5,True,dispatch_task,True,True,3,none,True
267,17,orchard,Ivo,task:orchard:Ivo:17:11,repair_project,1,0.7018,5,True,dispatch_task,True,True,3,none,True
268,17,repair_ring,Pax,task:repair_ring:Pax:17:12,care_check,2,0.3821,2,True,dispatch_task,True,True,0,none,True
269,17,riverbend,Ari,task:riverbend:Ari:17:13,resource_fetch,3,1.0,9,True,dispatch_task,True,True,7,none,True
270,17,roofward,Sera,task:roofward:Sera:17:14,repair_project,5,1.0,10,True,dispatch_task,True,False,9,none,True
271,17,archive,Nia,task:archive:Nia:17:15,care_check,5,0.5141,3,True,dispatch_task,True,True,1,none,True
272,18,signal,Milo,task:signal:Milo:18:0,rest_window,2,0.9865,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
273,18,orchard,Mara,task:orchard:Mara:18:1,relationship_check,3,0.92,8,True,dispatch_task,True,True,6,none,True
274,18,repair_ring,Juno,task:repair_ring:Juno:18:2,craft_project,4,0.97215,8,True,dispatch_task,True,True,6,none,True
275,18,riverbend,Lio,task:riverbend:Lio:18:3,rest_window,4,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
276,18,roofward,Fay,task:roofward:Fay:18:4,relationship_check,5,0.9235,8,True,dispatch_task,True,False,7,none,True
277,18,archive,Toma,task:archive:Toma:18:5,craft_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
278,18,signal,Milo,task:signal:Milo:18:6,dialect_teach,3,1.0,10,True,dispatch_task,True,True,8,none,True
279,18,orchard,Mara,task:orchard:Mara:18:7,rest_window,4,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
280,18,repair_ring,Juno,task:repair_ring:Juno:18:8,relationship_check,5,0.97215,8,True,dispatch_task,True,True,6,none,True
281,18,riverbend,Lio,task:riverbend:Lio:18:9,dialect_teach,5,1.0,10,True,dispatch_task,True,True,8,none,True
282,18,roofward,Fay,task:roofward:Fay:18:10,rest_window,1,0.92,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
283,18,archive,Toma,task:archive:Toma:18:11,relationship_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
284,18,signal,Milo,task:signal:Milo:18:12,craft_project,4,1.0,10,True,dispatch_task,True,True,8,none,True
285,18,orchard,Mara,task:orchard:Mara:18:13,dialect_teach,5,0.92,8,True,dispatch_task,True,True,6,none,True
286,18,repair_ring,Juno,task:repair_ring:Juno:18:14,rest_window,1,0.9235,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
287,18,riverbend,Lio,task:riverbend:Lio:18:15,craft_project,1,1.0,10,True,dispatch_task,True,True,8,none,True
288,19,roofward,Sera,task:roofward:Sera:19:0,hazard_patrol,3,1.0,9,True,dispatch_task,True,False,8,none,True
289,19,archive,Nia,task:archive:Nia:19:1,resource_fetch,3,0.5957,4,True,dispatch_task,True,True,2,none,True
290,19,signal,Ren,task:signal:Ren:19:2,repair_project,4,0.5838,4,True,dispatch_task,True,True,3,none,True
291,19,orchard,Ivo,task:orchard:Ivo:19:3,care_check,5,0.7018,5,True,dispatch_task,True,True,3,none,True
292,19,repair_ring,Pax,task:repair_ring:Pax:19:4,hazard_patrol,1,0.47,3,True,dispatch_task,True,True,1,none,True
293,19,riverbend,Ari,task:riverbend:Ari:19:5,repair_project,2,0.92,8,True,dispatch_task,True,True,6,none,True
294,19,roofward,Sera,task:roofward:Sera:19:6,care_check,4,1.0,9,True,dispatch_task,True,False,8,none,True
295,19,archive,Nia,task:archive:Nia:19:7,hazard_patrol,4,0.6857,5,True,dispatch_task,True,True,3,none,True
296,19,signal,Ren,task:signal:Ren:19:8,resource_fetch,5,0.5838,4,True,dispatch_task,True,True,2,none,True
297,19,orchard,Ivo,task:orchard:Ivo:19:9,repair_project,1,0.6934,5,True,dispatch_task,True,True,3,none,True
298,19,repair_ring,Pax,task:repair_ring:Pax:19:10,care_check,2,0.56,4,True,dispatch_task,True,True,2,none,True
299,19,riverbend,Ari,task:riverbend:Ari:19:11,resource_fetch,3,0.83,7,True,dispatch_task,True,True,5,none,True
300,19,roofward,Sera,task:roofward:Sera:19:12,repair_project,5,1.0,9,True,dispatch_task,True,False,8,none,True
301,19,archive,Nia,task:archive:Nia:19:13,care_check,5,0.7757,6,True,dispatch_task,True,True,4,none,True
302,19,signal,Ren,task:signal:Ren:19:14,hazard_patrol,1,0.4854,3,True,dispatch_task,True,True,1,none,True
303,19,orchard,Ivo,task:orchard:Ivo:19:15,resource_fetch,2,0.6934,5,True,dispatch_task,True,True,3,none,True
304,20,riverbend,Ari,task:riverbend:Ari:20:0,hazard_patrol,3,0.74,6,True,dispatch_task,True,True,4,none,True
305,20,roofward,Sera,task:roofward:Sera:20:1,resource_fetch,5,1.0,9,True,dispatch_task,True,True,7,none,True
306,20,archive,Nia,task:archive:Nia:20:2,repair_project,5,0.8573,7,True,dispatch_task,True,False,6,none,True
307,20,signal,Ren,task:signal:Ren:20:3,care_check,1,0.3954,2,True,dispatch_task,True,True,0,none,True
308,20,orchard,Ivo,task:orchard:Ivo:20:4,hazard_patrol,2,0.6934,5,True,dispatch_task,True,True,3,none,True
309,20,repair_ring,Pax,task:repair_ring:Pax:20:5,resource_fetch,3,0.65,5,True,dispatch_task,True,True,3,none,True
310,20,riverbend,Ari,task:riverbend:Ari:20:6,care_check,4,0.65,5,True,dispatch_task,True,True,3,none,True
311,20,roofward,Sera,task:roofward:Sera:20:7,hazard_patrol,1,1.0,9,True,dispatch_task,True,True,7,none,True
312,20,archive,Nia,task:archive:Nia:20:8,resource_fetch,1,1.0,9,True,dispatch_task,True,False,8,none,True
313,20,signal,Ren,task:signal:Ren:20:9,repair_project,2,0.297,1,True,dispatch_task,True,True,0,none,True
314,20,orchard,Ivo,task:orchard:Ivo:20:10,care_check,3,0.6927,5,True,dispatch_task,True,True,3,none,True
315,20,repair_ring,Pax,task:repair_ring:Pax:20:11,hazard_patrol,4,0.74,6,True,dispatch_task,True,True,4,none,True
316,20,riverbend,Ari,task:riverbend:Ari:20:12,repair_project,5,0.56,4,True,dispatch_task,True,True,2,none,True
317,20,roofward,Sera,task:roofward:Sera:20:13,care_check,2,1.0,9,True,dispatch_task,True,True,7,none,True
318,20,archive,Nia,task:archive:Nia:20:14,hazard_patrol,2,1.0,10,True,dispatch_task,True,False,9,none,True
319,20,signal,Ren,task:signal:Ren:20:15,resource_fetch,3,0.297,1,True,dispatch_task,True,True,1,none,True
320,21,orchard,Mara,task:orchard:Mara:21:0,craft_project,5,1.0,9,True,dispatch_task,True,True,7,none,True
321,21,repair_ring,Juno,task:repair_ring:Juno:21:1,dialect_teach,1,0.9235,8,True,dispatch_task,True,True,6,none,True
322,21,riverbend,Lio,task:riverbend:Lio:21:2,relationship_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
323,21,roofward,Fay,task:roofward:Fay:21:3,craft_project,2,1.0,10,True,dispatch_task,True,True,8,none,True
324,21,archive,Toma,task:archive:Toma:21:4,dialect_teach,4,0.95535,8,True,dispatch_task,True,False,7,none,True
325,21,signal,Milo,task:signal:Milo:21:5,rest_window,5,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
326,21,orchard,Mara,task:orchard:Mara:21:6,relationship_check,1,1.0,10,True,dispatch_task,True,True,8,none,True
327,21,repair_ring,Juno,task:repair_ring:Juno:21:7,craft_project,2,0.8335,7,True,dispatch_task,True,True,5,none,True
328,21,riverbend,Lio,task:riverbend:Lio:21:8,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
329,21,roofward,Fay,task:roofward:Fay:21:9,relationship_check,3,1.0,10,True,dispatch_task,True,True,8,none,True
330,21,archive,Toma,task:archive:Toma:21:10,craft_project,5,0.95745,8,True,dispatch_task,True,False,7,none,True
331,21,signal,Milo,task:signal:Milo:21:11,dialect_teach,1,1.0,9,True,dispatch_task,True,True,7,none,True
332,21,orchard,Mara,task:orchard:Mara:21:12,rest_window,2,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
333,21,repair_ring,Juno,task:repair_ring:Juno:21:13,relationship_check,3,0.7435,6,True,dispatch_task,True,True,4,none,True
334,21,riverbend,Lio,task:riverbend:Lio:21:14,dialect_teach,3,1.0,9,True,dispatch_task,True,True,7,none,True
335,21,roofward,Fay,task:roofward:Fay:21:15,rest_window,4,1.0,10,True,rest_defer,False,False,10,rest chosen before queue dispatch,True
336,22,archive,Nia,task:archive:Nia:22:0,repair_project,5,1.0,9,True,dispatch_task,True,False,8,none,True
337,22,signal,Ren,task:signal:Ren:22:1,care_check,1,0.567,4,True,dispatch_task,True,True,2,none,True
338,22,orchard,Ivo,task:orchard:Ivo:22:2,hazard_patrol,2,0.6048,4,True,dispatch_task,True,True,2,none,True
339,22,repair_ring,Pax,task:repair_ring:Pax:22:3,resource_fetch,3,0.74,6,True,dispatch_task,True,True,4,none,True
340,22,riverbend,Ari,task:riverbend:Ari:22:4,care_check,4,0.65,5,True,dispatch_task,True,True,3,none,True
341,22,roofward,Sera,task:roofward:Sera:22:5,hazard_patrol,1,0.9221,8,True,dispatch_task,True,True,6,none,True
342,22,archive,Nia,task:archive:Nia:22:6,resource_fetch,1,1.0,9,True,dispatch_task,True,False,8,none,True
343,22,signal,Ren,task:signal:Ren:22:7,repair_project,2,0.65,5,True,dispatch_task,True,True,3,none,True
344,22,orchard,Ivo,task:orchard:Ivo:22:8,care_check,3,0.5148,3,True,dispatch_task,True,True,1,none,True
345,22,repair_ring,Pax,task:repair_ring:Pax:22:9,hazard_patrol,4,0.74,6,True,dispatch_task,True,True,4,none,True
346,22,riverbend,Ari,task:riverbend:Ari:22:10,repair_project,5,0.74,6,True,dispatch_task,True,True,4,none,True
347,22,roofward,Sera,task:roofward:Sera:22:11,care_check,2,0.8321,7,True,dispatch_task,True,True,5,none,True
348,22,archive,Nia,task:archive:Nia:22:12,hazard_patrol,2,1.0,9,True,dispatch_task,True,False,9,none,True
349,22,signal,Ren,task:signal:Ren:22:13,resource_fetch,3,0.74,6,True,dispatch_task,True,True,4,none,True
350,22,orchard,Ivo,task:orchard:Ivo:22:14,repair_project,4,0.4164,2,True,dispatch_task,True,True,0,none,True
351,22,repair_ring,Pax,task:repair_ring:Pax:22:15,care_check,5,0.74,6,True,dispatch_task,True,True,4,none,True
352,23,riverbend,Lio,task:riverbend:Lio:23:0,relationship_check,1,0.97425,8,True,dispatch_task,True,True,6,none,True
353,23,roofward,Fay,task:roofward:Fay:23:1,craft_project,2,1.0,9,True,dispatch_task,True,True,7,none,True
354,23,archive,Toma,task:archive:Toma:23:2,dialect_teach,4,1.0,10,True,dispatch_task,True,False,9,none,True
355,23,signal,Milo,task:signal:Milo:23:3,rest_window,5,0.9774,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
356,23,orchard,Mara,task:orchard:Mara:23:4,relationship_check,1,1.0,9,True,dispatch_task,True,True,7,none,True
357,23,repair_ring,Juno,task:repair_ring:Juno:23:5,craft_project,2,0.8335,7,True,dispatch_task,True,True,5,none,True
358,23,riverbend,Lio,task:riverbend:Lio:23:6,rest_window,2,0.87585,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
359,23,roofward,Fay,task:roofward:Fay:23:7,relationship_check,3,1.0,9,True,dispatch_task,True,True,7,none,True
360,23,archive,Toma,task:archive:Toma:23:8,craft_project,5,1.0,10,True,dispatch_task,True,False,9,none,True
361,23,signal,Milo,task:signal:Milo:23:9,dialect_teach,1,0.9774,8,True,dispatch_task,True,True,6,none,True
362,23,orchard,Mara,task:orchard:Mara:23:10,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
363,23,repair_ring,Juno,task:repair_ring:Juno:23:11,relationship_check,3,0.9235,8,True,dispatch_task,True,True,6,none,True
364,23,riverbend,Lio,task:riverbend:Lio:23:12,dialect_teach,3,0.96585,8,True,dispatch_task,True,True,6,none,True
365,23,roofward,Fay,task:roofward:Fay:23:13,rest_window,4,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
366,23,archive,Toma,task:archive:Toma:23:14,relationship_check,1,1.0,10,True,dispatch_task,True,False,9,none,True
367,23,signal,Milo,task:signal:Milo:23:15,craft_project,2,0.8874,7,True,dispatch_task,True,True,5,none,True
368,24,orchard,Ivo,task:orchard:Ivo:24:0,hazard_patrol,2,0.5064,3,True,dispatch_task,True,True,1,none,True
369,24,repair_ring,Pax,task:repair_ring:Pax:24:1,resource_fetch,3,0.65,5,True,dispatch_task,True,True,3,none,True
370,24,riverbend,Ari,task:riverbend:Ari:24:2,care_check,4,0.74,6,True,dispatch_task,True,True,4,none,True
371,24,roofward,Sera,task:roofward:Sera:24:3,hazard_patrol,1,0.92,8,True,dispatch_task,True,True,6,none,True
372,24,archive,Nia,task:archive:Nia:24:4,resource_fetch,1,0.948,8,True,dispatch_task,True,False,7,none,True
373,24,signal,Ren,task:signal:Ren:24:5,repair_project,2,0.74,6,True,dispatch_task,True,True,4,none,True
374,24,orchard,Ivo,task:orchard:Ivo:24:6,care_check,3,0.5957,4,True,dispatch_task,True,True,2,none,True
375,24,repair_ring,Pax,task:repair_ring:Pax:24:7,hazard_patrol,4,0.56,4,True,dispatch_task,True,True,2,none,True
376,24,riverbend,Ari,task:riverbend:Ari:24:8,repair_project,5,0.74,6,True,dispatch_task,True,True,4,none,True
377,24,roofward,Sera,task:roofward:Sera:24:9,care_check,2,1.0,9,True,dispatch_task,True,True,8,none,True
378,24,archive,Nia,task:archive:Nia:24:10,hazard_patrol,2,0.9396,8,True,dispatch_task,True,False,7,none,True
379,24,signal,Ren,task:signal:Ren:24:11,resource_fetch,3,0.74,6,True,dispatch_task,True,True,4,none,True
380,24,orchard,Ivo,task:orchard:Ivo:24:12,repair_project,4,0.6773,5,True,dispatch_task,True,True,3,none,True
381,24,repair_ring,Pax,task:repair_ring:Pax:24:13,care_check,5,0.47,3,True,dispatch_task,True,True,1,none,True
382,24,riverbend,Ari,task:riverbend:Ari:24:14,resource_fetch,1,0.74,6,True,dispatch_task,True,True,4,none,True
383,24,roofward,Sera,task:roofward:Sera:24:15,repair_project,3,1.0,10,True,dispatch_task,True,True,8,none,True
384,25,archive,Toma,task:archive:Toma:25:0,dialect_teach,4,1.0,9,True,dispatch_task,True,False,8,none,True
385,25,signal,Milo,task:signal:Milo:25:1,rest_window,5,0.9774,8,True,rest_defer,False,False,8,rest chosen before queue dispatch,True
386,25,orchard,Mara,task:orchard:Mara:25:2,relationship_check,1,0.92,8,True,dispatch_task,True,True,6,none,True
387,25,repair_ring,Juno,task:repair_ring:Juno:25:3,craft_project,2,0.9235,8,True,dispatch_task,True,True,6,none,True
388,25,riverbend,Lio,task:riverbend:Lio:25:4,rest_window,2,1.0,9,True,rest_defer,False,False,9,rest chosen before queue dispatch,True
389,25,roofward,Fay,task:roofward:Fay:25:5,relationship_check,3,0.92,8,True,dispatch_task,True,True,6,none,True
390,25,archive,Toma,task:archive:Toma:25:6,craft_project,5,1.0,9,True,dispatch_task,True,False,8,none,True
391,25,signal,Milo,task:signal:Milo:25:7,dialect_teach,1,1.0,10,True,dispatch_task,True,True,8,none,True
392,25,orchard,Mara,task:orchard:Mara:25:8,rest_window,2,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
393,25,repair_ring,Juno,task:repair_ring:Juno:25:9,relationship_check,3,0.9235,8,True,dispatch_task,True,True,6,none,True
394,25,riverbend,Lio,task:riverbend:Lio:25:10,dialect_teach,3,1.0,10,True,dispatch_task,True,True,8,none,True
395,25,roofward,Fay,task:roofward:Fay:25:11,rest_window,4,0.83,7,True,rest_defer,False,False,7,rest chosen before queue dispatch,True
